# c
8.191987411425763477e-02
1.045146824129893209e-01
1.150019507632538129e-01
1.664458415248290246e-01
6.714803446157878442e-02
1.845358239681977805e-02
4.474688456511448365e-02
1.096484246094719534e-01
1.900129815456361726e-01
4.474688456511448365e-02
1.664458415248290246e-01
6.072523051768001501e-02
7.797069171993643855e-02
1.045146824129893209e-01
1.660556038074411517e-02
3.116311078743188787e-02
1.493979045549652558e-02
5.488063395345799816e-02
9.036872070518202349e-02
2.070953082123541400e-01
9.036872070518202349e-02
1.150019507632538129e-01
1.096484246094719534e-01
1.520734214587045607e-01
4.250676237065223462e-02
6.386143612757129440e-02
4.250676237065223462e-02
2.400100147256484587e-02
2.160521041085952665e-01
4.250676237065223462e-02
1.818852247721937099e-01
2.160521041085952665e-01
3.457427348323173499e-02
4.474688456511448365e-02
9.488123842676000896e-02
3.116311078743188787e-02
6.386143612757129440e-02
1.750563563760248673e-02
1.984158509198040987e-01
5.773354394068837964e-02
9.959441536124058469e-02
1.274514904557499766e-02
1.591281184703542684e-01
1.818852247721937099e-01
2.529162411695900711e-02
2.277469998332657883e-02
3.457427348323173499e-02
1.591281184703542684e-01
1.150019507632538129e-01
2.277469998332657883e-02
1.945184507415344266e-02
1.591281184703542684e-01
3.457427348323173499e-02
6.072523051768001501e-02
1.740304333570894535e-01
4.956887358225152418e-02
7.797069171993643855e-02
3.116311078743188787e-02
9.036872070518202349e-02
1.324424682164498379e-01
4.250676237065223462e-02
2.400100147256484587e-02
2.050298162825246392e-02
7.797069171993643855e-02
3.834404951226483282e-02
2.664975329918889413e-02
4.956887358225152418e-02
1.900129815456361726e-01
1.591281184703542684e-01
3.116311078743188787e-02
1.263930089545005075e-01
2.664975329918889413e-02
4.709925487388653964e-02
1.591281184703542684e-01
6.714803446157878442e-02
1.263930089545005075e-01
1.740304333570894535e-01
1.205814605446518389e-01
2.400100147256484587e-02
9.959441536124058469e-02
5.773354394068837964e-02
2.807871143980129880e-02
5.488063395345799816e-02
4.709925487388653964e-02
1.591281184703542684e-01
4.250676237065223462e-02
4.250676237065223462e-02
3.116311078743188787e-02
8.191987411425763477e-02
3.834404951226483282e-02
6.072523051768001501e-02
1.146211866778570031e-02
5.773354394068837964e-02
1.387354871423980840e-01
